"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002684","GO:0002684","positive regulation of immune system process","9/478","240/18773",0.0375,1.47277719665272,1.19149518957699,0.160476669612664,0.741192709678402,0.720154488661329,"ifih1/si:ch211-188c16.1/tlr18/ezh2/tlr22/tesca/sarm1/tbk1/trim13",9
"GO:0098656","GO:0098656","monoatomic anion transmembrane transport","4/478","83/18773",0.0481927710843374,1.89272571457378,1.31751465383958,0.161303447958952,0.741192709678402,0.720154488661329,"glrbb/slc26a2/slc12a10.1/slc26a6l2",4
"GO:0006665","GO:0006665","sphingolipid metabolic process","5/478","113/18773",0.0442477876106195,1.73779020254008,1.27150859416658,0.161635075447051,0.741192709678402,0.720154488661329,"ormdl1/hexa/acer2/acer3/neu1",5
"GO:0051650","GO:0051650","establishment of vesicle localization","5/478","113/18773",0.0442477876106195,1.73779020254008,1.27150859416658,0.161635075447051,0.741192709678402,0.720154488661329,"unc13a/ndel1a/wdr11/zgc:153240/bbs1",5
"GO:0006281","GO:0006281","DNA repair","12/478","341/18773",0.0351906158357771,1.3820783077093,1.1509232259687,0.162689099440269,0.741192709678402,0.720154488661329,"ercc5/smug1/rnf169/pias4a/dmc1/rtel1/trip12/hdgfl2/inip/atrx/hpf1/timeless",12
"GO:0007368","GO:0007368","determination of left/right symmetry","11/478","308/18773",0.0357142857142857,1.40264494919307,1.15166447911822,0.164384318742896,0.741192709678402,0.720154488661329,"ahi1/ncln/smarca4a/numbl/mbd3b/ndrg4/foxn4/rfx2/dmrt2b/hace1/bbs1",11
"GO:0003401","GO:0003401","axis elongation","3/478","55/18773",0.0545454545454545,2.14222137694941,1.37121299771875,0.164480982970796,0.741192709678402,0.720154488661329,"dvl3a/fcho2/bbs1",3
"GO:0009612","GO:0009612","response to mechanical stimulus","3/478","55/18773",0.0545454545454545,2.14222137694941,1.37121299771875,0.164480982970796,0.741192709678402,0.720154488661329,"cacna1da/pigu/kcnma1a",3
"GO:0033365","GO:0033365","protein localization to organelle","12/478","342/18773",0.0350877192982456,1.37803714306687,1.14044958118467,0.164995843979511,0.741192709678402,0.720154488661329,"spcs3/ncln/gnptab/nup153/nup98/ipo8/ptpn23a/pex14/cacng8b/vps41/scrib/bbs1",12
"GO:0031344","GO:0031344","regulation of cell projection organization","8/478","209/18773",0.0382775119617225,1.50331324698204,1.18271127852627,0.165366538192241,0.741192709678402,0.720154488661329,"ntrk2b/pard3ab/cdkl5/ndel1a/lzts1/sarm1/dpysl2b/cntn2",8
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process","5/478","114/18773",0.043859649122807,1.72254642883359,1.25076873373599,0.165780084609986,0.741192709678402,0.720154488661329,"hycc2/pip5k1ca/mtmr1a/pi4kb/pigu",5
"GO:0008016","GO:0008016","regulation of heart contraction","4/478","84/18773",0.0476190476190476,1.87019326559075,1.29200841760846,0.166211160852639,0.741192709678402,0.720154488661329,"vezf1b/strip2/foxn4/melk",4
"GO:0061024","GO:0061024","membrane organization","13/478","377/18773",0.0344827586206897,1.35427788197951,1.12319724214554,0.167216496900684,0.741192709678402,0.720154488661329,"golph3b/letm1/ncln/fcho2/nlgn2a/nlgn3a/ndrg4/vps41/oma1/dysf/c2cd5/atp8a2/hace1",13
"GO:0009620","GO:0009620","response to fungus","2/478","29/18773",0.0689655172413793,2.70855576395902,1.4883327326258,0.167953485390351,0.741192709678402,0.720154488661329,"hspa5/mogat2",2
"GO:0021761","GO:0021761","limbic system development","2/478","29/18773",0.0689655172413793,2.70855576395902,1.4883327326258,0.167953485390351,0.741192709678402,0.720154488661329,"gpr101/arnt2",2
"GO:0030488","GO:0030488","tRNA methylation","2/478","29/18773",0.0689655172413793,2.70855576395902,1.4883327326258,0.167953485390351,0.741192709678402,0.720154488661329,"wdr4/trmt1",2
"GO:0048644","GO:0048644","muscle organ morphogenesis","2/478","29/18773",0.0689655172413793,2.70855576395902,1.4883327326258,0.167953485390351,0.741192709678402,0.720154488661329,"dysf/mylpfa",2
"GO:0048883","GO:0048883","neuromast primordium migration","2/478","29/18773",0.0689655172413793,2.70855576395902,1.4883327326258,0.167953485390351,0.741192709678402,0.720154488661329,"ntrk2b/epcam",2
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process","2/478","29/18773",0.0689655172413793,2.70855576395902,1.4883327326258,0.167953485390351,0.741192709678402,0.720154488661329,"igf2bp2a/dhx34",2
"GO:0016197","GO:0016197","endosomal transport","7/478","178/18773",0.0393258426966292,1.54448544967326,1.17978046978375,0.169707743800618,0.741192709678402,0.720154488661329,"wdr81/ptpn23a/hgs/ehd3/snx27b/scrib/ap5m1",7
"GO:0048565","GO:0048565","digestive tract development","5/478","115/18773",0.0434782608695652,1.70756776423504,1.23023315973925,0.169966925752517,0.741192709678402,0.720154488661329,"hnf1ba/ahctf1/ezh2/polr3b/rnpc3",5
"GO:0006403","GO:0006403","RNA localization","4/478","85/18773",0.0470588235294118,1.84819099187792,1.26684861241452,0.171171558888398,0.741192709678402,0.720154488661329,"nup153/nup98/igf2bp2a/ncbp2",4
"GO:0007416","GO:0007416","synapse assembly","4/478","85/18773",0.0470588235294118,1.84819099187792,1.26684861241452,0.171171558888398,0.741192709678402,0.720154488661329,"nlgn2a/zdhhc2/nlgn3a/nbeaa",4
"GO:0048638","GO:0048638","regulation of developmental growth","4/478","85/18773",0.0470588235294118,1.84819099187792,1.26684861241452,0.171171558888398,0.741192709678402,0.720154488661329,"pard3ab/cdkl5/wwc1/cntn2",4
"GO:0032259","GO:0032259","methylation","8/478","211/18773",0.037914691943128,1.48906383231871,1.154775082852,0.171421745623463,0.741192709678402,0.720154488661329,"mtr/amt/kmt2bb/ezh2/wdr4/trmt1/cmtr1/suv39h1a",8
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","6/478","147/18773",0.0408163265306122,1.60302279907779,1.18641222879727,0.172984062097751,0.741192709678402,0.720154488661329,"rxfp1/pthlha/prkar1b/ptger3/si:dkey-30c15.2/rxfp2a",6
"GO:0048284","GO:0048284","organelle fusion","5/478","116/18773",0.0431034482758621,1.69284735247439,1.20989773800093,0.174194678314444,0.741192709678402,0.720154488661329,"mfn1b/zgc:153993/vps41/oma1/c2cd5",5
"GO:0000819","GO:0000819","sister chromatid segregation","4/478","86/18773",0.0465116279069767,1.82670039894911,1.24202573386972,0.176183017027038,0.741192709678402,0.720154488661329,"anapc2/kif11/ska1/cdca8",4
"GO:0098661","GO:0098661","inorganic anion transmembrane transport","4/478","86/18773",0.0465116279069767,1.82670039894911,1.24202573386972,0.176183017027038,0.741192709678402,0.720154488661329,"glrbb/slc26a2/slc12a10.1/slc26a6l2",4
"GO:0006893","GO:0006893","Golgi to plasma membrane transport","2/478","30/18773",0.0666666666666667,2.61827057182706,1.43382195300108,0.177088986929548,0.741192709678402,0.720154488661329,"golph3b/gga3b",2
"GO:0034314","GO:0034314","Arp2/3 complex-mediated actin nucleation","2/478","30/18773",0.0666666666666667,2.61827057182706,1.43382195300108,0.177088986929548,0.741192709678402,0.720154488661329,"arfip2a/zgc:109889",2
"GO:0039021","GO:0039021","pronephric glomerulus development","2/478","30/18773",0.0666666666666667,2.61827057182706,1.43382195300108,0.177088986929548,0.741192709678402,0.720154488661329,"usp40/mdm2",2
"GO:0042632","GO:0042632","cholesterol homeostasis","2/478","30/18773",0.0666666666666667,2.61827057182706,1.43382195300108,0.177088986929548,0.741192709678402,0.720154488661329,"fabp2/bbs1",2
"GO:0045197","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","2/478","30/18773",0.0666666666666667,2.61827057182706,1.43382195300108,0.177088986929548,0.741192709678402,0.720154488661329,"pard3ab/scrib",2
"GO:0055092","GO:0055092","sterol homeostasis","2/478","30/18773",0.0666666666666667,2.61827057182706,1.43382195300108,0.177088986929548,0.741192709678402,0.720154488661329,"fabp2/bbs1",2
"GO:0060872","GO:0060872","semicircular canal development","2/478","30/18773",0.0666666666666667,2.61827057182706,1.43382195300108,0.177088986929548,0.741192709678402,0.720154488661329,"hnf1ba/pi4kb",2
"GO:0006643","GO:0006643","membrane lipid metabolic process","6/478","149/18773",0.0402684563758389,1.58150571452641,1.15189701759408,0.18049398964379,0.741192709678402,0.720154488661329,"ormdl1/hexa/acer2/acer3/pigu/neu1",6
"GO:0016052","GO:0016052","carbohydrate catabolic process","4/478","87/18773",0.0459770114942529,1.80570384263935,1.21753065065599,0.181243900850531,0.741192709678402,0.720154488661329,"eno2/pkmb/insra/neu1",4
"GO:0065004","GO:0065004","protein-DNA complex assembly","4/478","87/18773",0.0459770114942529,1.80570384263935,1.21753065065599,0.181243900850531,0.741192709678402,0.720154488661329,"hp1bp3/macroh2a2/dmc1/macroh2a1",4
"GO:0098771","GO:0098771","inorganic ion homeostasis","9/478","248/18773",0.0362903225806452,1.42526825482521,1.08971445347012,0.183102700409368,0.741192709678402,0.720154488661329,"letm1/slc24a6a/htt/fbxl5/slc12a10.1/entpd5a/tfr2/iscub/itpr3",9
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","16/478","489/18773",0.032719836400818,1.28504077144886,1.03235442147072,0.184619666791885,0.741192709678402,0.720154488661329,"ahi1/epha4l/pard3ab/cdkl5/mapk3/met/lzts1/btbd3a/snx27b/dscaml1/dpysl2b/scrib/arnt2/srrm4/disp1/cntn2",16
"GO:0007586","GO:0007586","digestion","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"ptger3/tnfa",2
"GO:0015833","GO:0015833","peptide transport","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"slc15a1b/hnf1ba",2
"GO:0016180","GO:0016180","snRNA processing","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"ints4/ints7",2
"GO:0033002","GO:0033002","muscle cell proliferation","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"smarca4a/ndrg4",2
"GO:0038061","GO:0038061","non-canonical NF-kappaB signal transduction","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"sash1a/tnfa",2
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"cpeb4a/kdm5c",2
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"grm1b/cacng8b",2
"GO:0072348","GO:0072348","sulfur compound transport","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"slc26a2/slc26a6l2",2
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","2/478","31/18773",0.0645161290322581,2.53381023080038,1.38148929694344,0.186299498989215,0.741192709678402,0.720154488661329,"mdm2/scrt2",2
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","4/478","88/18773",0.0454545454545455,1.78518448079118,1.19335458568982,0.186352568282241,0.741192709678402,0.720154488661329,"kif11/dync1li1/ndel1a/scrib",4
"GO:0050776","GO:0050776","regulation of immune response","8/478","216/18773",0.037037037037037,1.45459476212614,1.0861765773897,0.186986581624952,0.741192709678402,0.720154488661329,"pias4a/ifih1/si:ch211-188c16.1/tlr18/tlr22/sarm1/tbk1/trim13",8
"GO:0060972","GO:0060972","left/right pattern formation","11/478","317/18773",0.0347003154574132,1.36282222192891,1.05307119405344,0.187049731505097,0.741192709678402,0.720154488661329,"ahi1/ncln/smarca4a/numbl/mbd3b/ndrg4/foxn4/rfx2/dmrt2b/hace1/bbs1",11
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","5/478","119/18773",0.0420168067226891,1.65017052846243,1.15005282243063,0.187114032476756,0.741192709678402,0.720154488661329,"fcho2/nlgn2a/unc13a/nlgn3a/git2b",5
"GO:0099504","GO:0099504","synaptic vesicle cycle","5/478","119/18773",0.0420168067226891,1.65017052846243,1.15005282243063,0.187114032476756,0.741192709678402,0.720154488661329,"fcho2/nlgn2a/unc13a/nlgn3a/git2b",5
"GO:0048048","GO:0048048","embryonic eye morphogenesis","3/478","59/18773",0.0508474576271186,1.99698602935962,1.23975189288542,0.189872163211027,0.741192709678402,0.720154488661329,"smarca4a/pard3ab/rerea",3
"GO:0071599","GO:0071599","otic vesicle development","3/478","59/18773",0.0508474576271186,1.99698602935962,1.23975189288542,0.189872163211027,0.741192709678402,0.720154488661329,"ahi1/hnf1ba/wwc1",3
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","2/478","32/18773",0.0625,2.45462866108787,1.33117074122932,0.19557530664357,0.741192709678402,0.720154488661329,"arnt2/hace1",2
"GO:0006690","GO:0006690","icosanoid metabolic process","2/478","32/18773",0.0625,2.45462866108787,1.33117074122932,0.19557530664357,0.741192709678402,0.720154488661329,"ggt5a/mgst3b",2
"GO:0019674","GO:0019674","NAD metabolic process","2/478","32/18773",0.0625,2.45462866108787,1.33117074122932,0.19557530664357,0.741192709678402,0.720154488661329,"nampt1/sarm1",2
"GO:0035088","GO:0035088","establishment or maintenance of apical/basal cell polarity","2/478","32/18773",0.0625,2.45462866108787,1.33117074122932,0.19557530664357,0.741192709678402,0.720154488661329,"pard3ab/scrib",2
"GO:0048813","GO:0048813","dendrite morphogenesis","2/478","32/18773",0.0625,2.45462866108787,1.33117074122932,0.19557530664357,0.741192709678402,0.720154488661329,"lzts1/btbd3a",2
"GO:0050772","GO:0050772","positive regulation of axonogenesis","2/478","32/18773",0.0625,2.45462866108787,1.33117074122932,0.19557530664357,0.741192709678402,0.720154488661329,"cdkl5/cntn2",2
"GO:0061245","GO:0061245","establishment or maintenance of bipolar cell polarity","2/478","32/18773",0.0625,2.45462866108787,1.33117074122932,0.19557530664357,0.741192709678402,0.720154488661329,"pard3ab/scrib",2
"GO:0044057","GO:0044057","regulation of system process","6/478","153/18773",0.0392156862745098,1.54015915989827,1.08437784627655,0.195893433118784,0.741192709678402,0.720154488661329,"vezf1b/strip2/tnnt3a/foxn4/ptger3/melk",6
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","3/478","60/18773",0.05,1.96370292887029,1.20850961335418,0.196370390958084,0.741192709678402,0.720154488661329,"letm1/cacna1da/itpr3",3
"GO:0051604","GO:0051604","protein maturation","12/478","355/18773",0.0338028169014084,1.32757381106724,1.00717544660581,0.196431912260333,0.741192709678402,0.720154488661329,"ece2b/spcs3/lipt2/yme1l1b/zgc:136472/yme1l1a/hspa5/oma1/ppil2/adamts3/parla/pigu",12
"GO:0006261","GO:0006261","DNA-templated DNA replication","4/478","90/18773",0.0444444444444444,1.74551371455137,1.14592606833184,0.196706657315212,0.741192709678402,0.720154488661329,"prim2/atrx/timeless/prim1",4
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","4/478","90/18773",0.0444444444444444,1.74551371455137,1.14592606833184,0.196706657315212,0.741192709678402,0.720154488661329,"rxfp1/esrra/thrb/rxfp2a",4
"GO:0048871","GO:0048871","multicellular organismal-level homeostasis","10/478","287/18773",0.0348432055749129,1.36843409677372,1.01667537220025,0.198136045651509,0.741192709678402,0.720154488661329,"numbl/sfxn1/ezh2/arhgef12a/tnfa/oma1/tet2/melk/kif2c/tfr2",10
"GO:0006302","GO:0006302","double-strand break repair","6/478","154/18773",0.038961038961039,1.53015812639244,1.0678017330418,0.199818699854864,0.741192709678402,0.720154488661329,"rnf169/pias4a/dmc1/rtel1/hdgfl2/hpf1",6
"GO:0060027","GO:0060027","convergent extension involved in gastrulation","4/478","91/18773",0.043956043956044,1.7263322451607,1.12265767911271,0.20194877119902,0.741192709678402,0.720154488661329,"tnika/scrib/bbs1/ptpreb",4
"GO:0050801","GO:0050801","monoatomic ion homeostasis","10/478","289/18773",0.0346020761245675,1.35896396461612,0.994042170069275,0.20382043618362,0.741192709678402,0.720154488661329,"letm1/slc24a6a/slc4a8/htt/wnk1a/fbxl5/slc12a10.1/tfr2/iscub/itpr3",10
"GO:1902532","GO:1902532","negative regulation of intracellular signal transduction","7/478","188/18773",0.0372340425531915,1.46233196830766,1.0298040137409,0.204286728003835,0.741192709678402,0.720154488661329,"chuk/prkaa2/stambpb/mdm2/ptpn1/scrt2/dlg5a",7
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","5/478","123/18773",0.040650406504065,1.59650644623601,1.07283094794216,0.204854944188037,0.741192709678402,0.720154488661329,"hycc2/pip5k1ca/mogat2/pi4kb/pigu",5
"GO:0051648","GO:0051648","vesicle localization","5/478","123/18773",0.040650406504065,1.59650644623601,1.07283094794216,0.204854944188037,0.741192709678402,0.720154488661329,"unc13a/ndel1a/wdr11/zgc:153240/bbs1",5
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","2/478","33/18773",0.0606060606060606,2.38024597438823,1.28271944983755,0.20490713914092,0.741192709678402,0.720154488661329,"slc27a4/acsbg1",2
"GO:0007007","GO:0007007","inner mitochondrial membrane organization","2/478","33/18773",0.0606060606060606,2.38024597438823,1.28271944983755,0.20490713914092,0.741192709678402,0.720154488661329,"letm1/oma1",2
"GO:0032922","GO:0032922","circadian regulation of gene expression","2/478","33/18773",0.0606060606060606,2.38024597438823,1.28271944983755,0.20490713914092,0.741192709678402,0.720154488661329,"nfil3-5/nampt1",2
"GO:0032924","GO:0032924","activin receptor signaling pathway","2/478","33/18773",0.0606060606060606,2.38024597438823,1.28271944983755,0.20490713914092,0.741192709678402,0.720154488661329,"ncln/acvr2ba",2
